        Date        , GPU Core Clock [MHz] , GPU Memory Clock [MHz] , GPU Temperature [?C] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Memory Usage (Dedicated) [MB] , Memory Usage (Dynamic) [MB] , PerfCap Reason [] , VDDC [V] 
25-02-18 11:39:59 AM,1544,2003.4,67,61,31,0,4,3397,138,16,0.812
25-02-18 11:40:00 AM,1556.5,2003.4,67,61,32,0,4,3397,142,16,0.812
25-02-18 11:40:01 AM,1569,2003.4,67,61,33,0,4,3399,142,16,0.825
25-02-18 11:40:02 AM,1620,2003.4,67,63,35,0,4,3412,149,1,0.843
25-02-18 11:40:03 AM,1493,2003.4,67,62,31,0,4,3409,143,16,0.781
25-02-18 11:40:04 AM,1582,2003.4,67,64,34,0,4,3409,143,16,0.825
25-02-18 11:40:05 AM,1594.5,2003.4,67,64,34,0,4,3410,143,1,0.831
25-02-18 11:40:06 AM,1531,2003.4,67,64,32,0,4,3410,143,16,0.8
25-02-18 11:40:07 AM,1556.5,2003.4,67,67,35,0,4,3410,143,1,0.812
25-02-18 11:40:08 AM,1544,2003.4,67,66,35,0,4,3411,143,16,0.812
25-02-18 11:40:09 AM,1493,2003.4,67,67,35,0,4,3412,143,16,0.781
25-02-18 11:40:10 AM,1556.5,2003.4,67,64,33,0,4,3413,143,16,0.812
25-02-18 11:40:11 AM,1569,2003.4,67,69,37,0,4,3415,143,16,0.825
25-02-18 11:40:12 AM,1468,2003.4,67,69,34,0,4,3415,143,16,0.775
25-02-18 11:40:13 AM,1531,2003.4,67,67,34,0,4,3412,143,16,0.8
25-02-18 11:40:14 AM,1544,2003.4,67,68,33,0,4,3415,143,16,0.812
25-02-18 11:40:15 AM,1582,2003.4,67,65,31,0,4,3415,143,1,0.825
25-02-18 11:40:16 AM,1582,2003.4,67,68,31,0,4,3416,143,16,0.825
25-02-18 11:40:17 AM,1544,2003.4,67,64,29,0,4,3416,143,16,0.812
25-02-18 11:40:18 AM,1607,2003.4,67,69,33,0,4,3416,143,1,0.812
25-02-18 11:40:19 AM,1531,2003.4,67,78,37,0,4,3416,143,1,0.793
25-02-18 11:40:20 AM,1531,2003.4,67,72,36,0,4,3416,143,1,0.8
25-02-18 11:40:21 AM,1493,2003.4,67,74,36,0,4,3414,143,16,0.781
25-02-18 11:40:22 AM,1594.5,2003.4,67,73,39,0,4,3414,143,16,0.831
25-02-18 11:40:23 AM,1620,2003.4,67,71,36,0,4,3416,142,1,0.843
25-02-18 11:40:24 AM,1518.5,2003.4,67,79,40,0,4,3416,142,1,0.793
25-02-18 11:40:25 AM,1518.5,2003.4,68,68,32,0,4,3416,142,1,0.793
25-02-18 11:40:26 AM,1468,2003.4,68,75,36,0,4,3416,142,16,0.775
25-02-18 11:40:27 AM,1531,2003.4,68,73,37,0,4,3418,144,16,0.8
25-02-18 11:40:28 AM,1594.5,2003.4,68,66,32,0,4,3416,143,16,0.831
25-02-18 11:40:29 AM,1518.5,2003.4,68,69,33,0,4,3416,143,16,0.793
25-02-18 11:40:30 AM,1480.5,2003.4,68,74,34,0,4,3416,143,1,0.781
25-02-18 11:40:31 AM,1531,2003.4,68,67,29,0,4,3416,147,16,0.8
25-02-18 11:40:32 AM,1506,2003.4,68,73,33,0,4,3416,147,16,0.793
25-02-18 11:40:33 AM,1518.5,2003.4,68,74,37,0,4,3416,147,16,0.793
25-02-18 11:40:34 AM,1493,2003.4,68,73,35,0,4,3416,147,1,0.781
25-02-18 11:40:35 AM,1468,2003.4,68,80,38,0,4,3416,147,16,0.775
25-02-18 11:40:36 AM,1518.5,2003.4,68,74,37,0,4,3416,147,16,0.793
25-02-18 11:40:37 AM,1493,2003.4,68,83,40,0,4,3416,147,16,0.781
25-02-18 11:40:38 AM,1430,2003.4,68,83,40,0,4,3416,147,16,0.75
25-02-18 11:40:39 AM,1468,2003.4,68,80,39,0,4,3416,147,16,0.775
25-02-18 11:40:40 AM,1455,2003.4,68,80,39,0,4,3416,147,16,0.762
25-02-18 11:40:41 AM,1480.5,2003.4,68,79,38,0,4,3416,147,16,0.781
25-02-18 11:40:42 AM,1455,2003.4,68,84,41,0,4,3416,147,16,0.762
25-02-18 11:40:43 AM,1480.5,2003.4,68,87,44,0,4,3416,147,16,0.781
25-02-18 11:40:44 AM,1493,2003.4,68,85,43,0,4,3416,147,16,0.781
25-02-18 11:40:45 AM,1455,2003.4,68,89,44,0,4,3416,147,16,0.762
25-02-18 11:40:46 AM,1417.5,2003.4,68,88,42,0,4,3416,147,16,0.75
25-02-18 11:40:47 AM,1430,2003.4,68,87,40,0,4,3416,147,16,0.75
25-02-18 11:40:48 AM,1480.5,2003.4,68,81,38,0,4,3416,147,16,0.781
25-02-18 11:40:49 AM,1493,2003.4,68,81,37,0,4,3416,147,16,0.781
25-02-18 11:40:50 AM,1556.5,2003.4,68,78,39,0,4,3416,147,1,0.812
25-02-18 11:40:51 AM,1531,2003.4,68,79,39,0,4,3416,147,1,0.8
25-02-18 11:40:52 AM,1518.5,2003.4,68,73,35,0,4,3418,148,16,0.793
25-02-18 11:40:53 AM,1594.5,2003.4,68,71,37,0,4,3418,145,16,0.831
25-02-18 11:40:54 AM,1468,2003.4,68,75,35,0,4,3418,146,16,0.825
25-02-18 11:40:55 AM,1531,2003.4,68,72,38,0,4,3418,146,1,0.831
25-02-18 11:40:56 AM,1531,2003.4,68,74,36,0,4,3416,146,16,0.812
25-02-18 11:40:57 AM,1518.5,2003.4,68,73,35,0,4,3417,147,16,0.793
25-02-18 11:40:58 AM,1531,2003.4,68,73,35,0,4,3415,146,16,0.8
25-02-18 11:40:59 AM,1468,2003.4,68,80,39,0,4,3415,147,16,0.775
25-02-18 11:41:00 AM,1518.5,2003.4,68,77,41,0,4,3415,147,1,0.793
25-02-18 11:41:01 AM,1518.5,2003.4,68,78,39,0,4,3415,147,16,0.793
25-02-18 11:41:02 AM,1493,2003.4,68,79,39,0,4,3412,147,16,0.781
25-02-18 11:41:03 AM,1468,2003.4,68,82,39,0,4,3412,147,16,0.775
25-02-18 11:41:04 AM,1544,2003.4,68,75,39,0,4,3412,147,1,0.812
25-02-18 11:41:05 AM,1493,2003.4,68,74,38,0,4,3414,147,16,0.781
25-02-18 11:41:06 AM,1468,2003.4,68,82,40,0,5,3414,147,16,0.775
25-02-18 11:41:07 AM,1556.5,2003.4,69,74,38,0,4,3413,146,16,0.812
25-02-18 11:41:08 AM,1493,2003.4,68,76,37,0,4,3412,148,16,0.781
25-02-18 11:41:09 AM,1493,2003.4,68,77,39,0,4,3412,147,1,0.781
25-02-18 11:41:10 AM,1556.5,2003.4,68,75,39,0,4,3412,147,16,0.812
25-02-18 11:41:11 AM,1493,2003.4,68,71,35,0,4,3412,147,16,0.781
25-02-18 11:41:12 AM,1518.5,2003.4,68,71,35,0,4,3412,147,16,0.793
25-02-18 11:41:13 AM,1544,2003.4,68,72,37,0,4,3413,147,16,0.812
25-02-18 11:41:14 AM,1556.5,2003.4,68,68,34,0,4,3415,146,16,0.812
25-02-18 11:41:15 AM,139,202.5,66,2,1,0,1,3420,150,16,0.625
25-02-18 11:41:16 AM,139,202.5,66,0,0,0,0,3420,150,16,0.625
25-02-18 11:41:17 AM,139,202.5,65,0,0,0,0,3420,150,16,0.625
25-02-18 11:41:18 AM,1303.5,2003.4,66,99,35,0,3,3414,151,16,0.7
25-02-18 11:41:19 AM,1531,2003.4,67,72,33,0,4,3417,149,1,0.8
25-02-18 11:41:20 AM,1493,2003.4,67,76,36,0,4,3413,150,16,0.781
25-02-18 11:41:21 AM,1480.5,2003.4,67,86,40,0,4,3413,150,16,0.781
25-02-18 11:41:22 AM,1569,2003.4,67,74,35,0,4,3413,150,1,0.825
25-02-18 11:41:23 AM,1556.5,2003.4,67,79,40,0,4,3413,150,1,0.781
25-02-18 11:41:24 AM,1493,2003.4,67,82,39,0,4,3413,150,1,0.781
25-02-18 11:41:25 AM,1493,2003.4,67,79,38,0,4,3414,151,16,0.781
25-02-18 11:41:26 AM,1544,2003.4,67,78,38,0,4,3414,151,16,0.812
25-02-18 11:41:27 AM,1544,2003.4,67,79,40,0,4,3414,151,1,0.812
25-02-18 11:41:28 AM,1493,2003.4,67,85,42,0,4,3414,151,1,0.775
25-02-18 11:41:29 AM,1493,2003.4,67,77,38,0,4,3413,150,16,0.781
25-02-18 11:41:30 AM,1544,2003.4,68,78,39,0,4,3413,151,16,0.812
25-02-18 11:41:31 AM,1493,2003.4,67,80,39,0,4,3413,151,1,0.825
25-02-18 11:41:32 AM,1518.5,2003.4,68,76,37,0,4,3412,150,16,0.793
25-02-18 11:41:33 AM,1493,2003.4,68,78,38,0,4,3413,150,1,0.831
25-02-18 11:41:34 AM,1493,2003.4,68,77,38,0,4,3413,150,16,0.781
25-02-18 11:41:35 AM,1468,2003.4,67,75,36,0,4,3413,150,16,0.775
25-02-18 11:41:36 AM,1506,2003.4,68,77,40,0,4,3413,150,1,0.781
25-02-18 11:41:37 AM,1480.5,2003.4,68,85,38,0,4,3413,150,16,0.781
25-02-18 11:41:38 AM,1430,2003.4,67,87,39,0,4,3413,150,16,0.75
25-02-18 11:41:39 AM,1493,2003.4,67,76,38,0,4,3413,150,16,0.781
25-02-18 11:41:40 AM,1531,2003.4,68,73,36,0,4,3413,150,1,0.793
25-02-18 11:41:41 AM,1493,2003.4,68,71,34,0,4,3413,150,1,0.781
25-02-18 11:41:42 AM,1480.5,2003.4,68,72,33,0,4,3413,150,16,0.781
25-02-18 11:41:43 AM,1493,2003.4,68,77,38,0,4,3413,150,16,0.781
25-02-18 11:41:44 AM,1518.5,2003.4,68,75,37,0,4,3413,150,16,0.793
25-02-18 11:41:45 AM,1531,2003.4,68,73,33,0,4,3413,150,1,0.8
25-02-18 11:41:46 AM,1531,2003.4,68,72,35,0,4,3414,149,16,0.8
25-02-18 11:41:47 AM,1493,2003.4,68,76,36,0,4,3406,149,16,0.781
25-02-18 11:41:48 AM,1493,2003.4,68,86,41,0,4,3410,151,1,0.781
25-02-18 11:41:49 AM,1468,2003.4,68,81,39,0,4,3410,151,16,0.775
25-02-18 11:41:50 AM,1556.5,2003.4,68,79,39,0,5,3410,151,1,0.812
25-02-18 11:41:51 AM,1493,2003.4,68,82,39,0,4,3410,151,16,0.781
25-02-18 11:41:52 AM,1455,2003.4,68,87,41,0,4,3410,151,16,0.762
25-02-18 11:41:53 AM,1569,2003.4,68,75,38,0,4,3410,151,16,0.825
25-02-18 11:41:54 AM,1544,2003.4,68,74,37,0,4,3407,150,1,0.812
25-02-18 11:41:55 AM,1518.5,2003.4,68,78,37,0,4,3409,152,1,0.793
25-02-18 11:41:56 AM,1531,2003.4,68,74,37,0,4,3409,150,16,0.8
25-02-18 11:41:57 AM,1544,2003.4,68,75,37,0,4,3409,150,16,0.812
25-02-18 11:41:58 AM,1531,2003.4,68,82,41,0,5,3406,149,16,0.8
25-02-18 11:41:59 AM,1531,2003.4,68,74,38,0,4,3407,150,16,0.8
25-02-18 11:42:00 AM,1493,2003.4,68,74,36,0,4,3407,150,16,0.781
25-02-18 11:42:01 AM,1544,2003.4,68,78,39,0,4,3409,150,16,0.812
25-02-18 11:42:02 AM,1531,2003.4,68,80,39,0,4,3409,149,1,0.8
25-02-18 11:42:03 AM,1480.5,2003.4,68,76,36,0,4,3409,149,1,0.8
25-02-18 11:42:04 AM,1468,2003.4,68,76,34,0,4,3409,149,16,0.775
25-02-18 11:42:05 AM,1455,2003.4,68,80,37,0,4,3409,149,16,0.825
25-02-18 11:42:06 AM,1455,2003.4,68,77,35,0,4,3409,149,16,0.762
25-02-18 11:42:07 AM,1430,2003.4,68,84,39,0,4,3409,149,16,0.75
25-02-18 11:42:08 AM,1493,2003.4,68,73,34,0,4,3409,149,16,0.781
25-02-18 11:42:09 AM,1468,2003.4,68,79,37,0,4,3409,149,16,0.775
25-02-18 11:42:10 AM,1493,2003.4,68,74,32,0,4,3409,149,16,0.781
25-02-18 11:42:11 AM,1455,2003.4,68,77,34,0,4,3409,150,16,0.762
25-02-18 11:42:12 AM,1506,2003.4,68,71,34,0,4,3406,149,16,0.793
25-02-18 11:42:13 AM,1531,2003.4,68,70,32,0,4,3406,149,1,0.8
25-02-18 11:42:14 AM,1480.5,2003.4,68,72,34,0,4,3408,155,16,0.781
25-02-18 11:42:15 AM,1556.5,2003.4,68,69,34,0,4,3403,154,16,0.812
25-02-18 11:42:16 AM,1518.5,2003.4,68,72,35,0,4,3403,154,16,0.793
25-02-18 11:42:17 AM,1531,2003.4,68,72,36,0,4,3403,154,16,0.8
25-02-18 11:42:18 AM,1493,2003.4,68,77,38,0,4,3404,155,16,0.781
25-02-18 11:42:19 AM,1493,2003.4,68,80,37,0,4,3406,155,16,0.781
25-02-18 11:42:20 AM,1493,2003.4,68,85,39,0,4,3412,156,16,0.781
25-02-18 11:42:21 AM,1468,2003.4,68,77,36,0,4,3403,153,16,0.775
25-02-18 11:42:22 AM,1518.5,2003.4,68,82,40,0,4,3407,157,16,0.793
25-02-18 11:42:23 AM,1493,2003.4,68,85,41,0,4,3406,155,16,0.781
25-02-18 11:42:24 AM,1493,2003.4,68,79,39,0,4,3407,155,16,0.781
25-02-18 11:42:25 AM,1556.5,2003.4,68,78,40,0,4,3389,155,1,0.812
25-02-18 11:42:26 AM,1556.5,2003.4,69,77,38,0,4,3390,155,1,0.781
25-02-18 11:42:27 AM,1531,2003.4,68,79,39,0,4,3399,156,1,0.8
25-02-18 11:42:28 AM,1544,2003.4,68,76,38,0,4,3405,155,16,0.812
25-02-18 11:42:29 AM,1531,2003.4,69,73,35,0,4,3383,155,16,0.8
25-02-18 11:42:30 AM,1544,2003.4,69,79,40,0,4,3384,155,1,0.812
25-02-18 11:42:31 AM,1455,2003.4,69,83,39,0,4,3402,158,1,0.762
25-02-18 11:42:32 AM,1468,2003.4,69,82,38,0,4,3402,155,16,0.775
25-02-18 11:42:33 AM,1556.5,2003.4,69,80,41,0,4,3404,155,16,0.812
25-02-18 11:42:34 AM,1518.5,2003.4,69,80,40,0,4,3406,155,1,0.793
25-02-18 11:42:35 AM,1518.5,2003.4,69,82,41,0,4,3405,155,1,0.793
25-02-18 11:42:36 AM,1531,2003.4,69,78,38,0,4,3404,155,1,0.8
25-02-18 11:42:37 AM,1569,2003.4,69,79,40,0,4,3406,156,1,0.812
25-02-18 11:42:38 AM,1468,2003.4,69,78,38,0,4,3406,154,16,0.775
25-02-18 11:42:39 AM,1493,2003.4,69,80,40,0,4,3413,155,16,0.781
25-02-18 11:42:40 AM,1468,2003.4,69,81,40,0,4,3412,155,16,0.775
25-02-18 11:42:41 AM,1442.5,2003.4,69,76,39,0,4,3411,154,16,0.762
25-02-18 11:42:42 AM,1468,2003.4,69,74,35,0,4,3410,155,16,0.775
25-02-18 11:42:43 AM,1455,2003.4,69,83,43,0,4,3410,155,16,0.762
25-02-18 11:42:44 AM,1379.5,2003.4,69,86,45,0,4,3410,155,16,0.731
25-02-18 11:42:45 AM,1354,2003.4,69,97,51,0,4,3409,155,16,0.725
25-02-18 11:42:46 AM,1379.5,2003.4,69,96,53,0,3,3409,155,16,0.731
25-02-18 11:42:47 AM,1379.5,2003.4,69,97,50,0,4,3413,155,1,0.731
25-02-18 11:42:48 AM,1379.5,2003.4,69,96,48,0,4,3413,155,16,0.731
25-02-18 11:42:49 AM,1506,2003.4,68,58,31,0,4,3411,158,16,0.793
25-02-18 11:42:50 AM,1493,2003.4,68,18,7,0,4,3433,161,16,0.781
25-02-18 11:42:51 AM,1531,2003.4,69,74,35,0,4,3433,155,16,0.8
25-02-18 11:42:52 AM,1493,2003.4,69,84,40,0,4,3433,155,16,0.781
25-02-18 11:42:53 AM,1556.5,2003.4,69,73,37,0,4,3433,155,16,0.812
25-02-18 11:42:54 AM,1480.5,2003.4,69,79,39,0,4,3433,155,16,0.781
25-02-18 11:42:55 AM,1493,2003.4,69,76,38,0,4,3433,155,16,0.781
25-02-18 11:42:56 AM,1506,2003.4,69,75,37,0,4,3430,155,16,0.793
25-02-18 11:42:57 AM,1531,2003.4,69,78,38,0,4,3430,155,16,0.8
25-02-18 11:42:58 AM,1544,2003.4,69,71,36,0,4,3430,155,1,0.812
25-02-18 11:42:59 AM,1493,2003.4,69,78,39,0,4,3430,155,1,0.781
25-02-18 11:43:00 AM,1493,2003.4,69,81,39,0,4,3430,155,16,0.781
25-02-18 11:43:01 AM,1455,2003.4,69,89,40,0,4,3431,155,16,0.762
25-02-18 11:43:02 AM,1493,2003.4,69,83,42,0,4,3431,155,16,0.781
25-02-18 11:43:03 AM,1531,2003.4,69,81,43,0,4,3433,156,1,0.781
25-02-18 11:43:04 AM,1556.5,2003.4,69,77,39,0,4,3432,155,1,0.812
25-02-18 11:43:05 AM,1544,2003.4,69,78,38,0,4,3432,155,16,0.812
25-02-18 11:43:06 AM,1569,2003.4,69,79,42,0,4,3432,155,1,0.825
25-02-18 11:43:07 AM,1531,2003.4,69,78,41,0,4,3432,155,1,0.8
25-02-18 11:43:08 AM,1493,2003.4,69,82,41,0,4,3428,156,1,0.762
25-02-18 11:43:09 AM,1442.5,2003.4,69,83,41,0,4,3428,156,16,0.762
25-02-18 11:43:10 AM,1430,2003.4,69,84,44,0,4,3428,156,1,0.781
25-02-18 11:43:11 AM,1493,2003.4,69,79,40,0,4,3428,156,1,0.781
25-02-18 11:43:12 AM,1455,2003.4,69,83,43,0,4,3428,156,1,0.762
25-02-18 11:43:13 AM,1430,2003.4,69,89,41,0,4,3429,155,16,0.75
25-02-18 11:43:14 AM,1455,2003.4,69,84,38,0,4,3430,155,16,0.762
25-02-18 11:43:15 AM,1430,2003.4,69,90,43,0,4,3430,155,16,0.75
25-02-18 11:43:16 AM,1430,2003.4,69,89,43,0,4,3433,156,16,0.75
25-02-18 11:43:17 AM,1468,2003.4,69,84,43,0,4,3434,156,16,0.775
25-02-18 11:43:18 AM,1455,2003.4,69,81,39,0,4,3438,158,16,0.762
25-02-18 11:43:19 AM,1404.5,2003.4,69,92,42,0,4,3437,156,16,0.743
25-02-18 11:43:20 AM,1455,2003.4,69,84,41,0,4,3437,156,16,0.762
25-02-18 11:43:21 AM,1506,2003.4,69,76,39,0,4,3437,156,16,0.793
25-02-18 11:43:22 AM,1455,2003.4,69,80,39,0,4,3437,156,1,0.762
25-02-18 11:43:23 AM,1430,2003.4,69,80,37,0,4,3437,156,16,0.75
25-02-18 11:43:24 AM,1468,2003.4,69,80,38,0,4,3437,156,16,0.775
25-02-18 11:43:25 AM,1493,2003.4,69,73,35,0,4,3436,155,16,0.781
25-02-18 11:43:26 AM,1493,2003.4,69,79,39,0,4,3437,155,1,0.775
25-02-18 11:43:27 AM,1430,2003.4,69,81,39,0,4,3438,161,1,0.75
25-02-18 11:43:28 AM,1430,2003.4,69,90,46,0,4,3438,160,16,0.75
25-02-18 11:43:29 AM,1430,2003.4,69,87,45,0,4,3438,160,16,0.75
25-02-18 11:43:30 AM,1531,2003.4,69,72,37,0,4,3439,160,1,0.8
25-02-18 11:43:31 AM,1455,2003.4,69,68,32,0,4,3432,160,16,0.762
25-02-18 11:43:32 AM,1531,2003.4,69,65,31,0,4,3434,160,16,0.8
25-02-18 11:43:33 AM,1594.5,2003.4,69,70,36,0,4,3438,159,1,0.831
25-02-18 11:43:34 AM,1582,2003.4,69,65,34,0,4,3437,159,1,0.812
25-02-18 11:43:35 AM,1531,2003.4,69,68,32,0,4,3438,161,16,0.8
25-02-18 11:43:36 AM,1569,2003.4,69,70,32,0,4,3438,160,16,0.825
25-02-18 11:43:37 AM,1582,2003.4,69,74,35,0,4,3437,160,1,0.812
25-02-18 11:43:38 AM,1531,2003.4,69,81,41,0,4,3438,160,1,0.8
25-02-18 11:43:39 AM,1430,2003.4,69,94,46,0,4,3436,159,16,0.743
25-02-18 11:43:40 AM,1430,2003.4,69,89,43,0,4,3434,160,16,0.75
25-02-18 11:43:41 AM,1493,2003.4,69,77,37,0,4,3434,160,16,0.781
25-02-18 11:43:42 AM,1468,2003.4,69,76,38,0,4,3437,162,16,0.775
25-02-18 11:43:43 AM,1544,2003.4,69,74,38,0,4,3416,164,1,0.8
